# Simulation Log - 2025-06-29 22:28:24
# --- CONFIGURATION ---
# Agent Type: stochastic
# Food Preset: three_lines_dense
# num_agents: 1
# fps: 60
# spawn_point: (350.0, 300.0)
# initial_orientation_deg: 0.0
# speed_freq_scale: 30.0
# output_time_scale_frames: 30
# left_rand_freq: 1.0
# right_rand_freq: 1.0
# --- DATA ---
# frame,agent_id,pos_x,pos_y,angle_rad
5572,0,606.88,53.28,1.8093
5573,0,606.59,54.20,1.8758
5574,0,606.24,55.09,1.9423
5575,0,605.84,55.96,2.0087
5576,0,605.38,56.80,2.0752
5577,0,604.86,57.60,2.1417
5578,0,604.29,58.37,2.2081
5579,0,604.08,58.69,2.1574
5580,0,603.88,59.01,2.1067
5581,0,603.71,59.35,2.0559
5582,0,603.55,59.70,2.0052
5583,0,603.40,60.05,1.9545
5584,0,603.28,60.41,1.9038
5585,0,603.17,60.78,1.8530
5586,0,603.09,61.15,1.8023
5587,0,603.02,61.52,1.7516
5588,0,602.97,61.90,1.7009
5589,0,602.94,62.28,1.6501
5590,0,602.93,62.66,1.5994
5591,0,602.94,63.04,1.5487
5592,0,602.96,63.42,1.4980
5593,0,603.01,63.80,1.4472
5594,0,603.08,64.17,1.3965
5595,0,603.16,64.54,1.3458
5596,0,603.26,64.91,1.2950
5597,0,603.39,65.27,1.2443
5598,0,603.53,65.62,1.1936
5599,0,603.69,65.97,1.1429
5600,0,603.86,66.31,1.0921
5601,0,604.05,66.64,1.0414
5602,0,604.26,66.95,0.9907
5603,0,604.49,67.26,0.9400
5604,0,604.73,67.56,0.8892
5605,0,604.98,67.84,0.8385
5606,0,605.25,68.11,0.7878
5607,0,605.53,68.37,0.7371
5608,0,605.83,68.61,0.6863
5609,0,606.69,69.38,0.7322
5610,0,607.52,70.20,0.7780
5611,0,608.31,71.05,0.8239
5612,0,609.06,71.94,0.8697
5613,0,609.76,72.86,0.9156
5614,0,610.43,73.81,0.9614
5615,0,611.05,74.80,1.0073
5616,0,611.62,75.81,1.0531
5617,0,612.15,76.84,1.0990
5618,0,612.63,77.90,1.1448
5619,0,613.06,78.98,1.1907
5620,0,613.44,80.08,1.2365
5621,0,613.78,81.19,1.2824
5622,0,614.05,82.32,1.3282
5623,0,614.28,83.46,1.3741
5624,0,614.46,84.61,1.4199
5625,0,614.58,85.76,1.4658
5626,0,614.65,86.92,1.5116
5627,0,614.66,88.08,1.5574
5628,0,614.62,89.24,1.6033
5629,0,614.53,90.40,1.6491
5630,0,614.39,91.55,1.6950
5631,0,614.19,92.70,1.7408
5632,0,613.94,93.83,1.7867
5633,0,613.64,94.96,1.8325
5634,0,613.29,96.06,1.8784
5635,0,612.89,97.15,1.9242
5636,0,612.44,98.22,1.9701
5637,0,611.94,99.27,2.0159
5638,0,611.39,100.30,2.0618
5639,0,611.03,100.84,2.1587
5640,0,610.61,101.35,2.2556
5641,0,610.15,101.81,2.3525
5642,0,609.65,102.23,2.4495
5643,0,609.11,102.59,2.5464
5644,0,608.54,102.91,2.6433
5645,0,607.93,103.16,2.7402
5646,0,607.31,103.36,2.8371
5647,0,606.67,103.49,2.9341
5648,0,606.02,103.56,3.0310
5649,0,605.37,103.57,3.1279
5650,0,604.72,103.52,3.2248
5651,0,604.08,103.40,3.3217
5652,0,603.45,103.22,3.4187
5653,0,602.84,102.98,3.5156
5654,0,602.26,102.69,3.6125
5655,0,601.71,102.34,3.7094
5656,0,601.19,101.93,3.8063
5657,0,600.72,101.48,3.9032
5658,0,600.29,100.99,4.0002
5659,0,599.91,100.46,4.0971
5660,0,599.59,99.89,4.1940
5661,0,599.32,99.29,4.2909
5662,0,599.12,98.67,4.3878
5663,0,598.97,98.04,4.4848
5664,0,598.88,97.39,4.5817
5665,0,598.86,96.74,4.6786
5666,0,598.90,96.08,4.7755
5667,0,599.01,95.44,4.8724
5668,0,599.17,94.81,4.9694
5669,0,599.44,93.69,4.9509
5670,0,599.69,92.57,4.9325
5671,0,599.92,91.44,4.9141
5672,0,600.13,90.32,4.8957
5673,0,600.32,89.18,4.8773
5674,0,600.49,88.05,4.8589
5675,0,600.64,86.91,4.8404
5676,0,600.76,85.77,4.8220
5677,0,600.87,84.62,4.8036
5678,0,600.95,83.48,4.7852
5679,0,601.01,82.33,4.7668
5680,0,601.05,81.18,4.7484
5681,0,601.07,80.03,4.7299
5682,0,601.07,78.88,4.7115
5683,0,601.05,77.74,4.6931
5684,0,601.01,76.59,4.6747
5685,0,600.94,75.44,4.6563
5686,0,600.86,74.30,4.6379
5687,0,600.75,73.15,4.6195
5688,0,600.62,72.01,4.6010
5689,0,600.48,70.87,4.5826
5690,0,600.31,69.74,4.5642
5691,0,600.12,68.60,4.5458
5692,0,599.90,67.48,4.5274
5693,0,599.67,66.35,4.5090
5694,0,599.42,65.23,4.4905
5695,0,599.15,64.12,4.4721
5696,0,598.85,63.01,4.4537
5697,0,598.54,61.90,4.4353
5698,0,598.20,60.80,4.4169
5699,0,597.94,59.51,4.5153
5700,0,597.81,58.19,4.6137
5701,0,597.81,56.87,4.7122
5702,0,597.94,55.56,4.8106
5703,0,598.20,54.26,4.9090
5704,0,598.59,53.00,5.0074
5705,0,599.09,51.78,5.1059
5706,0,599.72,50.61,5.2043
5707,0,600.45,49.52,5.3027
5708,0,601.29,48.50,5.4012
5709,0,602.23,47.56,5.4996
5710,0,603.25,46.73,5.5980
5711,0,604.35,46.00,5.6964
5712,0,605.52,45.38,5.7949
5713,0,606.74,44.87,5.8933
5714,0,608.00,44.50,5.9917
5715,0,609.30,44.24,6.0901
5716,0,610.61,44.12,6.1886
5717,0,611.94,44.12,0.0038
5718,0,613.25,44.26,0.1022
5719,0,614.54,44.52,0.2007
5720,0,615.81,44.91,0.2991
5721,0,617.02,45.42,0.3975
5722,0,618.19,46.05,0.4960
5723,0,619.28,46.79,0.5944
5724,0,620.30,47.63,0.6928
5725,0,621.23,48.57,0.7912
5726,0,622.06,49.60,0.8897
5727,0,622.78,50.70,0.9881
5728,0,623.40,51.87,1.0865
5729,0,623.79,52.95,1.2233
5730,0,624.03,54.07,1.3600
5731,0,624.11,55.21,1.4968
5732,0,624.04,56.35,1.6335
5733,0,623.81,57.47,1.7702
5734,0,623.44,58.55,1.9070
5735,0,622.91,59.57,2.0437
5736,0,622.26,60.51,2.1805
5737,0,621.48,61.35,2.3172
5738,0,620.60,62.08,2.4540
5739,0,619.62,62.68,2.5907
5740,0,618.57,63.14,2.7274
5741,0,617.47,63.45,2.8642
5742,0,616.34,63.61,3.0009
5743,0,615.19,63.62,3.1377
5744,0,614.06,63.47,3.2744
5745,0,612.95,63.16,3.4112
5746,0,611.90,62.71,3.5479
5747,0,610.92,62.12,3.6846
5748,0,610.03,61.40,3.8214
5749,0,609.25,60.56,3.9581
5750,0,608.59,59.63,4.0949
5751,0,608.06,58.61,4.2316
5752,0,607.67,57.54,4.3683
5753,0,607.43,56.42,4.5051
5754,0,607.35,55.27,4.6418
5755,0,607.43,54.13,4.7786
5756,0,607.66,53.01,4.9153
5757,0,608.04,51.93,5.0521
5758,0,608.57,50.91,5.1888
5759,0,609.17,49.84,5.2241
5760,0,609.81,48.78,5.2595
5761,0,610.49,47.76,5.2948
5762,0,611.20,46.75,5.3302
5763,0,611.95,45.77,5.3655
5764,0,612.74,44.82,5.4008
5765,0,613.55,43.89,5.4362
5766,0,614.40,43.00,5.4715
5767,0,615.28,42.14,5.5069
5768,0,616.19,41.30,5.5422
5769,0,617.13,40.50,5.5775
5770,0,618.10,39.74,5.6129
5771,0,619.09,39.01,5.6482
5772,0,620.11,38.31,5.6836
5773,0,621.15,37.65,5.7189
5774,0,622.21,37.03,5.7542
5775,0,623.30,36.45,5.7896
5776,0,624.40,35.90,5.8249
5777,0,625.53,35.39,5.8603
5778,0,626.67,34.93,5.8956
5779,0,627.83,34.50,5.9309
5780,0,629.00,34.12,5.9663
5781,0,630.18,33.78,6.0016
5782,0,631.38,33.47,6.0370
5783,0,632.59,33.22,6.0723
5784,0,633.80,33.00,6.1076
5785,0,635.02,32.83,6.1430
5786,0,636.25,32.70,6.1783
5787,0,637.48,32.61,6.2137
5788,0,638.71,32.57,6.2490
5789,0,639.51,32.49,6.1796
5790,0,640.31,32.35,6.1102
5791,0,641.10,32.15,6.0408
5792,0,641.87,31.91,5.9714
5793,0,642.62,31.61,5.9020
5794,0,643.35,31.25,5.8327
5795,0,644.05,30.85,5.7633
5796,0,644.73,30.40,5.6939
5797,0,645.37,29.90,5.6245
5798,0,645.97,29.37,5.5551
5799,0,646.54,28.79,5.4857
5800,0,647.06,28.17,5.4163
5801,0,647.54,27.52,5.3469
5802,0,647.97,26.83,5.2775
5803,0,648.36,26.12,5.2082
5804,0,648.69,25.38,5.1388
5805,0,648.98,24.62,5.0694
5806,0,649.21,23.85,5.0000
5807,0,649.38,23.06,4.9306
5808,0,649.50,22.26,4.8612
5809,0,649.57,21.45,4.7918
5810,0,649.57,20.64,4.7224
5811,0,649.53,19.83,4.6531
5812,0,649.42,19.03,4.5837
5813,0,649.26,18.23,4.5143
5814,0,649.05,17.45,4.4449
5815,0,648.78,16.69,4.3755
5816,0,648.46,15.95,4.3061
5817,0,648.09,15.23,4.2367
5818,0,647.67,14.53,4.1673
5819,0,647.21,13.34,4.3473
5820,0,646.98,12.08,4.5273
5821,0,646.97,10.80,4.7073
5822,0,647.19,9.55,4.8872
5823,0,647.64,8.35,5.0672
5824,0,648.29,7.25,5.2472
5825,0,649.13,6.28,5.4272
5826,0,650.13,5.48,5.6071
5827,0,651.25,4.87,5.7871
5828,0,652.47,4.48,5.9671
5829,0,653.73,4.30,6.1471
5830,0,655.01,4.36,0.0439
5831,0,656.26,4.64,0.2238
5832,0,657.43,5.14,0.4038
5833,0,658.50,5.85,0.5838
5834,0,659.42,6.73,0.7638
5835,0,660.17,7.77,0.9438
5836,0,660.72,8.92,1.1237
5837,0,661.06,10.15,1.3037
5838,0,661.17,11.43,1.4837
5839,0,661.05,12.70,1.6637
5840,0,660.71,13.93,1.8436
5841,0,660.15,15.08,2.0236
5842,0,659.39,16.11,2.2036
5843,0,658.47,16.99,2.3836
5844,0,657.39,17.69,2.5635
5845,0,656.22,18.19,2.7435
5846,0,654.97,18.46,2.9235
5847,0,653.69,18.51,3.1035
5848,0,652.43,18.33,3.2834
5849,0,651.97,18.26,3.2945
5850,0,651.52,18.19,3.3056
5851,0,651.07,18.11,3.3167
5852,0,650.62,18.02,3.3278
5853,0,650.18,17.93,3.3389
5854,0,649.73,17.84,3.3500
5855,0,649.28,17.74,3.3611
5856,0,648.84,17.63,3.3722
5857,0,648.40,17.52,3.3833
5858,0,647.95,17.41,3.3944
5859,0,647.51,17.29,3.4054
5860,0,647.07,17.17,3.4165
5861,0,646.63,17.04,3.4276
5862,0,646.20,16.90,3.4387
5863,0,645.76,16.77,3.4498
5864,0,645.33,16.62,3.4609
5865,0,644.90,16.47,3.4720
5866,0,644.47,16.32,3.4831
5867,0,644.04,16.16,3.4942
5868,0,643.61,16.00,3.5053
5869,0,643.18,15.83,3.5164
5870,0,642.76,15.66,3.5274
5871,0,642.34,15.48,3.5385
5872,0,641.92,15.30,3.5496
5873,0,641.50,15.12,3.5607
5874,0,641.09,14.93,3.5718
5875,0,640.67,14.73,3.5829
5876,0,640.26,14.53,3.5940
5877,0,639.86,14.33,3.6051
5878,0,639.45,14.12,3.6162
5879,0,638.54,13.75,3.5254
5880,0,637.60,13.47,3.4346
5881,0,636.64,13.27,3.3438
5882,0,635.66,13.16,3.2530
5883,0,634.68,13.14,3.1622
5884,0,633.70,13.21,3.0714
5885,0,632.73,13.37,2.9806
5886,0,631.78,13.61,2.8899
5887,0,630.86,13.94,2.7991
5888,0,629.97,14.35,2.7083
5889,0,629.12,14.85,2.6175
5890,0,628.32,15.41,2.5267
5891,0,627.57,16.05,2.4359
5892,0,626.88,16.75,2.3451
5893,0,626.26,17.51,2.2543
5894,0,625.71,18.32,2.1635
5895,0,625.24,19.19,2.0728
5896,0,624.85,20.09,1.9820
5897,0,624.54,21.02,1.8912
5898,0,624.32,21.97,1.8004
5899,0,624.18,22.94,1.7096
5900,0,624.13,23.92,1.6188
5901,0,624.18,24.91,1.5280
5902,0,624.31,25.88,1.4372
5903,0,624.52,26.84,1.3464
5904,0,624.83,27.77,1.2556
5905,0,625.22,28.67,1.1649
5906,0,625.68,29.53,1.0741
5907,0,626.23,30.35,0.9833
5908,0,626.84,31.11,0.8925
5909,0,628.17,32.74,0.8864
5910,0,629.51,34.36,0.8803
5911,0,630.85,35.97,0.8742
5912,0,632.21,37.57,0.8681
5913,0,633.58,39.16,0.8620
5914,0,634.95,40.75,0.8559
5915,0,636.34,42.32,0.8498
5916,0,637.73,43.89,0.8436
5917,0,639.14,45.45,0.8375
5918,0,640.55,47.00,0.8314
5919,0,641.97,48.54,0.8253
5920,0,643.41,50.08,0.8192
5921,0,644.85,51.60,0.8131
5922,0,646.30,53.12,0.8070
5923,0,647.76,54.62,0.8009
5924,0,649.23,56.12,0.7948
5925,0,650.71,57.61,0.7887
5926,0,652.20,59.09,0.7826
5927,0,653.69,60.56,0.7765
5928,0,655.20,62.02,0.7704
5929,0,656.72,63.47,0.7643
5930,0,658.24,64.91,0.7582
5931,0,659.77,66.35,0.7521
5932,0,661.31,67.77,0.7460
5933,0,662.86,69.19,0.7399
5934,0,664.42,70.59,0.7338
5935,0,665.99,71.99,0.7277
5936,0,667.56,73.37,0.7216
5937,0,669.15,74.75,0.7154
5938,0,670.74,76.12,0.7093
5939,0,671.95,76.91,0.5785
5940,0,673.26,77.54,0.4476
5941,0,674.63,77.99,0.3167
5942,0,676.05,78.25,0.1858
5943,0,677.50,78.33,0.0549
5944,0,678.94,78.22,6.2072
5945,0,680.36,77.93,6.0763
5946,0,681.72,77.45,5.9454
5947,0,683.02,76.79,5.8146
5948,0,684.21,75.98,5.6837
5949,0,685.29,75.01,5.5528
5950,0,686.23,73.91,5.4219
5951,0,687.02,72.70,5.2910
5952,0,687.65,71.40,5.1601
5953,0,688.10,70.02,5.0292
5954,0,688.37,68.60,4.8984
5955,0,688.45,67.15,4.7675
5956,0,688.34,65.71,4.6366
5957,0,688.04,64.29,4.5057
5958,0,687.56,62.93,4.3748
5959,0,686.91,61.64,4.2439
5960,0,686.09,60.44,4.1130
5961,0,685.13,59.36,3.9822
5962,0,684.03,58.42,3.8513
5963,0,682.82,57.63,3.7204
5964,0,681.51,57.00,3.5895
5965,0,680.14,56.55,3.4586
5966,0,678.72,56.28,3.3277
5967,0,677.27,56.20,3.1968
5968,0,675.83,56.31,3.0660
5969,0,674.32,56.41,3.0798
5970,0,672.82,56.48,3.0936
5971,0,671.31,56.53,3.1073
5972,0,669.81,56.56,3.1211
5973,0,668.30,56.57,3.1349
5974,0,666.79,56.56,3.1487
5975,0,665.29,56.53,3.1625
5976,0,663.78,56.48,3.1763
5977,0,662.28,56.40,3.1901
5978,0,660.77,56.31,3.2039
5979,0,659.27,56.19,3.2177
5980,0,657.77,56.06,3.2315
5981,0,656.27,55.90,3.2453
5982,0,654.77,55.73,3.2591
5983,0,653.28,55.53,3.2729
5984,0,651.79,55.31,3.2867
5985,0,650.30,55.07,3.3005
5986,0,648.82,54.81,3.3143
5987,0,647.34,54.53,3.3281
5988,0,645.86,54.23,3.3419
5989,0,644.39,53.91,3.3557
5990,0,642.92,53.57,3.3695
5991,0,641.46,53.21,3.3833
5992,0,640.00,52.83,3.3971
5993,0,638.55,52.43,3.4109
5994,0,637.10,52.01,3.4247
5995,0,635.66,51.57,3.4384
5996,0,634.23,51.11,3.4522
5997,0,632.80,50.63,3.4660
5998,0,631.38,50.13,3.4798
5999,0,629.65,49.67,3.4030
6000,0,627.90,49.34,3.3262
6001,0,626.12,49.15,3.2494
6002,0,624.34,49.09,3.1726
6003,0,622.55,49.17,3.0958
6004,0,620.78,49.39,3.0190
6005,0,619.03,49.75,2.9422
6006,0,617.31,50.23,2.8654
6007,0,615.64,50.85,2.7886
6008,0,614.01,51.60,2.7117
6009,0,612.45,52.46,2.6349
6010,0,610.96,53.45,2.5581
6011,0,609.55,54.54,2.4813
6012,0,608.23,55.74,2.4045
6013,0,607.00,57.04,2.3277
6014,0,605.88,58.43,2.2509
6015,0,604.87,59.90,2.1741
6016,0,603.97,61.44,2.0973
6017,0,603.19,63.05,2.0205
6018,0,602.54,64.71,1.9436
6019,0,602.02,66.42,1.8668
6020,0,601.63,68.16,1.7900
6021,0,601.38,69.93,1.7132
6022,0,601.26,71.71,1.6364
6023,0,601.28,73.50,1.5596
6024,0,601.44,75.28,1.4828
6025,0,601.73,77.04,1.4060
6026,0,602.16,78.77,1.3292
6027,0,602.72,80.47,1.2524
6028,0,603.41,82.12,1.1756
6029,0,603.59,82.54,1.1503
6030,0,603.79,82.96,1.1250
6031,0,604.00,83.37,1.0997
6032,0,604.23,83.78,1.0744
6033,0,604.46,84.18,1.0491
6034,0,604.70,84.58,1.0238
6035,0,604.95,84.97,0.9985
6036,0,605.21,85.35,0.9732
6037,0,605.48,85.73,0.9479
6038,0,605.76,86.10,0.9226
6039,0,606.05,86.46,0.8973
6040,0,606.35,86.81,0.8720
6041,0,606.65,87.16,0.8467
6042,0,606.97,87.50,0.8214
6043,0,607.29,87.83,0.7962
6044,0,607.63,88.15,0.7709
6045,0,607.97,88.47,0.7456
6046,0,608.31,88.77,0.7203
6047,0,608.67,89.07,0.6950
6048,0,609.03,89.36,0.6697
6049,0,609.40,89.64,0.6444
6050,0,609.78,89.91,0.6191
6051,0,610.17,90.16,0.5938
6052,0,610.56,90.41,0.5685
6053,0,610.95,90.65,0.5432
6054,0,611.36,90.88,0.5179
6055,0,611.76,91.10,0.4926
6056,0,612.18,91.31,0.4673
6057,0,612.60,91.51,0.4420
6058,0,613.02,91.70,0.4167
6059,0,614.75,92.45,0.4080
6060,0,616.49,93.18,0.3992
6061,0,618.23,93.90,0.3905
6062,0,619.98,94.60,0.3817
6063,0,621.74,95.29,0.3730
6064,0,623.50,95.96,0.3642
6065,0,625.27,96.61,0.3555
6066,0,627.04,97.26,0.3467
6067,0,628.82,97.88,0.3380
6068,0,630.61,98.49,0.3292
6069,0,632.40,99.08,0.3205
6070,0,634.19,99.66,0.3117
6071,0,635.99,100.23,0.3030
6072,0,637.80,100.77,0.2942
6073,0,639.61,101.30,0.2855
6074,0,641.42,101.82,0.2767
6075,0,643.24,102.32,0.2679
6076,0,645.07,102.80,0.2592
6077,0,646.89,103.27,0.2504
6078,0,648.72,103.72,0.2417
6079,0,650.56,104.16,0.2329
6080,0,652.40,104.58,0.2242
6081,0,654.24,104.98,0.2154
6082,0,656.09,105.37,0.2067
6083,0,657.94,105.74,0.1979
6084,0,659.79,106.09,0.1892
6085,0,661.64,106.43,0.1804
6086,0,663.50,106.75,0.1717
6087,0,665.36,107.06,0.1629
6088,0,667.23,107.35,0.1542
6089,0,667.40,107.38,0.1569
6090,0,667.58,107.40,0.1597
6091,0,667.76,107.43,0.1624
6092,0,667.93,107.46,0.1652
6093,0,668.11,107.49,0.1679
6094,0,668.29,107.52,0.1707
6095,0,668.46,107.55,0.1735
6096,0,668.64,107.58,0.1762
6097,0,668.81,107.62,0.1790
6098,0,668.99,107.65,0.1817
6099,0,669.17,107.68,0.1845
6100,0,669.34,107.71,0.1872
6101,0,669.52,107.75,0.1900
6102,0,669.69,107.78,0.1927
6103,0,669.87,107.82,0.1955
6104,0,670.04,107.85,0.1983
6105,0,670.22,107.89,0.2010
6106,0,670.39,107.92,0.2038
6107,0,670.57,107.96,0.2065
6108,0,670.74,108.00,0.2093
6109,0,670.92,108.04,0.2120
6110,0,671.09,108.07,0.2148
6111,0,671.27,108.11,0.2176
6112,0,671.44,108.15,0.2203
6113,0,671.62,108.19,0.2231
6114,0,671.79,108.23,0.2258
6115,0,671.97,108.27,0.2286
6116,0,672.14,108.31,0.2313
6117,0,672.31,108.35,0.2341
6118,0,672.49,108.40,0.2368
6119,0,673.54,108.55,0.1458
6120,0,674.60,108.61,0.0548
6121,0,675.66,108.57,6.2469
6122,0,676.71,108.44,6.1559
6123,0,677.74,108.21,6.0649
6124,0,678.75,107.88,5.9738
6125,0,679.73,107.47,5.8828
6126,0,680.66,106.97,5.7918
6127,0,681.55,106.39,5.7007
6128,0,682.38,105.73,5.6097
6129,0,683.14,104.99,5.5187
6130,0,683.84,104.19,5.4276
6131,0,684.46,103.33,5.3366
6132,0,685.00,102.42,5.2455
6133,0,685.45,101.46,5.1545
6134,0,685.82,100.46,5.0635
6135,0,686.09,99.44,4.9724
6136,0,686.27,98.39,4.8814
6137,0,686.35,97.34,4.7904
6138,0,686.34,96.28,4.6993
6139,0,686.22,95.22,4.6083
6140,0,686.02,94.18,4.5173
6141,0,685.72,93.16,4.4262
6142,0,685.33,92.18,4.3352
6143,0,684.85,91.23,4.2442
6144,0,684.29,90.33,4.1531
6145,0,683.65,89.49,4.0621
6146,0,682.93,88.71,3.9711
6147,0,682.15,87.99,3.8800
6148,0,681.30,87.35,3.7890
6149,0,679.75,86.14,3.8072
6150,0,678.22,84.89,3.8253
6151,0,676.71,83.61,3.8435
6152,0,675.23,82.31,3.8616
6153,0,673.77,80.99,3.8798
6154,0,672.33,79.63,3.8980
6155,0,670.92,78.25,3.9161
6156,0,669.54,76.85,3.9343
6157,0,668.18,75.42,3.9524
6158,0,666.85,73.96,3.9706
6159,0,665.54,72.48,3.9888
6160,0,664.26,70.98,4.0069
6161,0,663.01,69.45,4.0251
6162,0,661.78,67.91,4.0432
6163,0,660.59,66.34,4.0614
6164,0,659.42,64.75,4.0796
6165,0,658.28,63.13,4.0977
6166,0,657.17,61.50,4.1159
6167,0,656.10,59.85,4.1340
6168,0,655.05,58.18,4.1522
6169,0,654.03,56.49,4.1704
6170,0,653.04,54.78,4.1885
6171,0,652.09,53.05,4.2067
6172,0,651.16,51.31,4.2248
6173,0,650.27,49.55,4.2430
6174,0,649.41,47.77,4.2612
6175,0,648.58,45.98,4.2793
6176,0,647.79,44.18,4.2975
6177,0,647.02,42.36,4.3156
6178,0,646.29,40.52,4.3338
6179,0,645.46,38.62,4.2994
6180,0,644.56,36.76,4.2649
6181,0,643.60,34.92,4.2305
6182,0,642.58,33.12,4.1960
6183,0,641.50,31.35,4.1616
6184,0,640.35,29.62,4.1271
6185,0,639.15,27.94,4.0927
6186,0,637.89,26.29,4.0583
6187,0,636.57,24.69,4.0238
6188,0,635.20,23.14,3.9894
6189,0,633.77,21.63,3.9549
6190,0,632.30,20.18,3.9205
6191,0,630.78,18.77,3.8861
6192,0,629.20,17.42,3.8516
6193,0,627.59,16.13,3.8172
6194,0,625.93,14.89,3.7827
6195,0,624.22,13.70,3.7483
6196,0,622.48,12.58,3.7138
6197,0,620.70,11.52,3.6794
6198,0,618.89,10.52,3.6450
6199,0,617.04,9.58,3.6105
6200,0,615.16,8.71,3.5761
6201,0,613.25,7.90,3.5416
6202,0,611.31,7.16,3.5072
6203,0,609.35,6.49,3.4728
6204,0,607.37,5.88,3.4383
6205,0,605.37,5.35,3.4039
6206,0,603.35,4.88,3.3694
6207,0,601.32,4.48,3.3350
6208,0,599.27,4.15,3.3006
6209,0,598.66,3.99,3.3929
6210,0,598.07,3.78,3.4853
6211,0,597.50,3.52,3.5777
6212,0,596.95,3.20,3.6701
6213,0,596.44,2.83,3.7625
6214,0,595.96,2.42,3.8549
6215,0,595.53,1.97,3.9473
6216,0,595.14,1.47,4.0397
6217,0,594.79,0.95,4.1321
6218,0,594.50,0.39,4.2245
6219,0,594.25,-0.19,4.3169
6220,0,594.06,-0.79,4.4093
6221,0,593.93,-1.41,4.5017
6222,0,593.86,-2.03,4.5941
6223,0,593.84,-2.66,4.6865
6224,0,593.88,-3.29,4.7789
6225,0,593.98,-3.91,4.8713
6226,0,594.14,-4.52,4.9637
6227,0,594.35,-5.12,5.0561
6228,0,594.62,-5.69,5.1485
6229,0,594.94,606.00,5.2409
6230,0,595.30,605.49,5.3333
6231,0,595.72,605.01,5.4257
6232,0,596.17,604.58,5.5181
6233,0,596.66,604.18,5.6105
6234,0,597.19,603.84,5.7029
6235,0,597.75,603.54,5.7953
6236,0,598.33,603.30,5.8877
6237,0,598.93,603.11,5.9801
6238,0,599.54,602.98,6.0725
6239,0,599.98,602.87,6.0432
6240,0,600.41,602.75,6.0140
6241,0,600.84,602.62,5.9847
6242,0,601.27,602.48,5.9554
6243,0,601.69,602.32,5.9262
6244,0,602.11,602.15,5.8969
6245,0,602.52,601.97,5.8676
6246,0,602.93,601.77,5.8384
6247,0,603.33,601.57,5.8091
6248,0,603.72,601.35,5.7798
6249,0,604.11,601.12,5.7505
6250,0,604.49,600.88,5.7213
6251,0,604.86,600.63,5.6920
6252,0,605.23,600.37,5.6627
6253,0,605.59,600.10,5.6335
6254,0,605.94,599.82,5.6042
6255,0,606.28,599.52,5.5749
6256,0,606.61,599.22,5.5456
6257,0,606.93,598.91,5.5164
6258,0,607.25,598.59,5.4871
6259,0,607.55,598.26,5.4578
6260,0,607.85,597.92,5.4286
6261,0,608.13,597.57,5.3993
6262,0,608.41,597.22,5.3700
6263,0,608.67,596.85,5.3407
6264,0,608.93,596.48,5.3115
6265,0,609.17,596.10,5.2822
6266,0,609.40,595.72,5.2529
6267,0,609.62,595.32,5.2237
6268,0,609.83,594.92,5.1944
6269,0,610.56,593.78,5.2816
6270,0,611.40,592.70,5.3688
6271,0,612.32,591.69,5.4560
6272,0,613.33,590.78,5.5433
6273,0,614.41,589.95,5.6305
6274,0,615.56,589.22,5.7177
6275,0,616.77,588.59,5.8049
6276,0,618.03,588.07,5.8921
6277,0,619.33,587.66,5.9794
6278,0,620.66,587.37,6.0666
6279,0,622.01,587.19,6.1538
6280,0,623.37,587.14,6.2410
6281,0,624.73,587.20,0.0450
6282,0,626.09,587.38,0.1323
6283,0,627.42,587.67,0.2195
6284,0,628.71,588.09,0.3067
6285,0,629.97,588.61,0.3939
6286,0,631.18,589.24,0.4811
6287,0,632.33,589.97,0.5684
6288,0,633.41,590.80,0.6556
6289,0,634.41,591.73,0.7428
6290,0,635.33,592.73,0.8300
6291,0,636.16,593.81,0.9172
6292,0,636.89,594.96,1.0044
6293,0,637.52,596.17,1.0917
6294,0,638.04,597.43,1.1789
6295,0,638.45,598.73,1.2661
6296,0,638.75,600.06,1.3533
6297,0,638.92,601.41,1.4405
6298,0,638.98,602.78,1.5277
6299,0,639.16,604.01,1.4286
6300,0,639.46,605.22,1.3294
6301,0,639.87,-6.00,1.2302
6302,0,640.40,-4.87,1.1311
6303,0,641.04,-3.80,1.0319
6304,0,641.78,-2.80,0.9327
6305,0,642.62,-1.88,0.8335
6306,0,643.54,-1.05,0.7344
6307,0,644.54,-0.31,0.6352
6308,0,645.62,0.33,0.5360
6309,0,646.74,0.85,0.4368
6310,0,647.92,1.26,0.3377
6311,0,649.13,1.56,0.2385
6312,0,650.36,1.73,0.1393
6313,0,651.60,1.78,0.0402
6314,0,652.85,1.71,6.2242
6315,0,654.08,1.51,6.1250
6316,0,655.28,1.20,6.0258
6317,0,656.45,0.76,5.9266
6318,0,657.57,0.21,5.8275
6319,0,658.62,-0.44,5.7283
6320,0,659.61,-1.20,5.6291
6321,0,660.52,-2.05,5.5300
6322,0,661.34,-2.99,5.4308
6323,0,662.06,-4.00,5.3316
6324,0,662.68,-5.08,5.2324
6325,0,663.19,606.00,5.1333
6326,0,663.58,604.82,5.0341
6327,0,663.86,603.60,4.9349
6328,0,664.01,602.37,4.8357
6329,0,664.34,600.86,4.9306
6330,0,664.82,599.39,5.0254
6331,0,665.43,597.98,5.1202
6332,0,666.18,596.62,5.2150
6333,0,667.04,595.35,5.3098
6334,0,668.03,594.16,5.4046
6335,0,669.12,593.07,5.4994
6336,0,670.32,592.09,5.5943
